cluster_id,num_stocks,mean_return,median_return,win_rate,sharpe,volatility,skewness,num_samples
410,140,0.15864015,0.006518066,0.5299020946153766,0.006478066,24.488813,170.08296,578722
353,125,0.14077367,0.010224223,0.5590272808382486,0.0061240266,22.98711,181.19853,656798
258,147,0.12609746,0.007781267,0.5396461454895362,0.0058590067,21.521986,193.5293,749291
260,35,0.05277412,0.008035183,0.5496956727532116,0.014315344,3.686542,89.90793,150003
388,60,0.05051739,0.0055503845,0.5244243311593239,0.014687038,3.4395902,96.09933,172799
280,69,0.04082492,0.0041843653,0.5177942100518163,0.013382426,3.0506365,108.38204,219622
24,3,0.039618086,-0.0020099878,0.4723900812669306,0.12245073,0.32354307,1.9781302,4799
339,79,0.03831501,0.0058248043,0.5237377021959623,0.014386903,2.6631868,123.77895,289076
44,79,0.03546295,0.005535245,0.5200977405160773,0.014155685,2.505209,131.62218,326579
109,59,0.035151117,0.0073293447,0.538068389096176,0.012939668,2.7165391,121.7652,276857
107,71,0.034767874,0.009873509,0.5406909267751281,0.014078384,2.4695926,133.86966,335173
211,84,0.034457337,0.00096297264,0.5023987257362097,0.013534949,2.5458047,129.44992,316418
435,82,0.033597242,0.007191956,0.5304103551406396,0.013490724,2.4903958,132.45984,330348
391,74,0.032813996,0.009090722,0.541906664746682,0.013246853,2.4771163,133.39035,333336
179,93,0.032729156,0.007571101,0.537919518616021,0.01319019,2.4813256,133.0962,332375
239,132,0.03194767,0.0051696897,0.5215623166806717,0.013722989,2.3280401,141.54066,378438
45,88,0.03169219,0.0066238046,0.5279742747149307,0.013197662,2.4013486,137.5516,354826
246,73,0.03138986,0.008772373,0.544792725158252,0.0129422285,2.4253829,136.35934,347389
269,91,0.031377662,0.006011009,0.5219608024406027,0.014400638,2.1789079,151.00334,432680
80,4,0.031086281,0.014221907,0.5501888292585967,0.104283735,0.2980933,10.707823,15093
120,85,0.031024152,0.00795424,0.5401773054344513,0.013306625,2.3314817,141.34448,377315
235,77,0.030692844,0.0067954063,0.5348249593747946,0.012136292,2.5290134,130.82118,319383
203,102,0.030623568,0.006944418,0.5279287331189368,0.013117715,2.33452,141.30363,375939
371,98,0.03060358,0.007106602,0.5332457474761444,0.012866683,2.3785136,138.92036,361550
56,76,0.030579401,0.008496642,0.5359311230753723,0.013298919,2.2993898,143.6865,386893
55,82,0.03013704,0.010273814,0.557208394077601,0.012894857,2.3371365,141.61644,373835
60,95,0.02973708,0.008421063,0.5389045884699197,0.0129787205,2.291218,144.21928,389607
75,112,0.028113212,0.010273933,0.5424934284777437,0.014592292,1.9265796,171.2192,552003
453,94,0.027818806,0.008772016,0.5418521710250694,0.013191644,2.1088202,156.44446,460681
262,84,0.027621293,0.010081291,0.5504948011674571,0.012794561,2.158831,153.16878,438560
63,99,0.027392285,0.010178208,0.5491007547178132,0.0129011925,2.1232367,155.6822,453547
285,15,0.026960665,0.0,0.4497125959397947,0.04695511,0.5741796,21.289003,30097
195,2,0.026083218,-0.0038099587,0.48943887347983783,0.101286516,0.25751916,1.98623,9374
197,89,0.025931455,0.010526419,0.5591818691508172,0.012354633,2.0989256,157.61433,463740
465,126,0.02577739,0.010906458,0.5529821379807726,0.013618,1.892891,174.44002,571268
344,100,0.025524337,0.00761652,0.5351270916213672,0.012535385,2.0361829,162.08638,493935
248,112,0.025147537,0.00985229,0.5511315781044206,0.012811791,1.9628432,168.40112,530719
192,144,0.023350758,0.007587254,0.5377177983423485,0.013207369,1.7680099,185.73422,658522
442,134,0.02324588,0.0074447393,0.5323949900003576,0.013828246,1.6810433,195.70236,727026
459,110,0.023094403,0.008745551,0.5464028542023045,0.01214905,1.9009225,173.70387,566463
372,124,0.022636821,0.008940101,0.5437031079373466,0.012193615,1.8564489,177.74973,594317
393,30,0.02242699,-0.00027763844,0.4698205546492659,0.06669908,0.3362414,16.188549,64365
443,25,0.01947824,0.00046688318,0.500465957680079,0.07644493,0.25480092,17.131607,72968
42,37,0.019070562,0.0,0.48781684710218226,0.06490812,0.29380858,19.2195,99851
487,57,0.019023819,0.0018671155,0.5047854522252353,0.07772049,0.24477223,11.033755,213146
256,27,0.018947078,0.0018865466,0.504720509451127,0.07874666,0.24060802,9.795193,98930
181,26,0.018919619,0.010207832,0.5497530089244289,0.08672531,0.21815568,25.830484,73282
428,17,0.018823562,-0.011701167,0.4623561125803278,0.069241874,0.27185228,6.5946007,78273
401,59,0.018620979,-0.005376339,0.4746734938587679,0.07128194,0.26122996,4.506377,154285
216,22,0.018358026,0.007352829,0.5378537037925685,0.08454985,0.21712664,6.0899816,62517
201,60,0.018143846,0.0,0.4934237556856357,0.07719011,0.23505403,6.3829184,206881
232,70,0.01797189,0.0034264326,0.50987968241986,0.084880754,0.21173103,15.494225,302034
51,44,0.017755497,0.004584074,0.5175136909215515,0.0825627,0.2150547,11.420889,159047
473,6,0.017645054,0.011915803,0.5477824514795956,0.12330454,0.14310141,0.6078406,27102
13,17,0.017295837,0.0037914515,0.5578201634877384,0.079952575,0.2163262,2.7156754,9175
150,4,0.01727555,0.0142246485,0.5711474603369819,0.15068698,0.114645265,1.1914612,8131
97,5,0.016930679,0.010605812,0.5420538760145865,0.11998423,0.14110753,0.6825391,25503
206,29,0.016866714,0.0055306554,0.5286476005816771,0.07731834,0.21814635,10.929509,61890
326,84,0.016699895,0.008000016,0.5309849517270725,0.09349265,0.17862254,9.275369,347814
177,66,0.016532466,-0.0013329387,0.4766042915276341,0.06462346,0.2558276,11.349298,248443
226,151,0.016497882,0.0081192255,0.5331803188220391,0.09739221,0.16939633,13.918639,797310
136,103,0.01637184,0.008194149,0.5350143337559954,0.083135135,0.19693045,17.808477,435336
335,64,0.01634192,-0.0023806095,0.4712350018442579,0.06283672,0.26006958,6.725534,184356
375,26,0.01631362,0.008894205,0.5439311966584993,0.09540779,0.17098834,10.209155,121622
66,38,0.01630595,0.0028984547,0.5123017603451837,0.0857123,0.19024049,6.2669716,87142
129,64,0.016253676,0.0072329044,0.5350886620096722,0.088338174,0.1839938,12.118415,269845
274,25,0.016067334,0.002944827,0.5084029962286449,0.08342554,0.1925949,6.8998265,57539
356,48,0.016026786,0.005747497,0.5279623624475042,0.06089092,0.26320484,28.058617,112866
183,35,0.016008135,-0.007976115,0.4668403317161771,0.06490387,0.24664377,4.406221,125529
461,15,0.01598101,0.01111114,0.5489660056657224,0.0901846,0.17720331,28.288568,70600
392,171,0.015947374,0.0068181753,0.527457995829094,0.08343588,0.19113329,16.48492,711596
376,95,0.015946489,0.004953146,0.5199851937046805,0.080767125,0.19743787,10.983106,453861
434,138,0.015943909,0.0093560815,0.5468307051422118,0.099499114,0.16024172,17.488829,704794
301,4,0.015878184,0.014591992,0.57599451303155,0.16022183,0.09910125,0.079386525,14580
278,151,0.015867898,0.0033987164,0.5116463706523136,0.07782051,0.20390381,8.606754,685192
366,81,0.015808485,0.004965663,0.5213186746508197,0.0692182,0.22838624,24.84567,263689
81,75,0.01573221,0.0,0.4973313666601506,0.069269694,0.22711533,7.0600123,168813
134,11,0.015720222,0.010577083,0.5519843662293923,0.12150136,0.1293831,2.2231436,48101
143,37,0.01570943,0.01259923,0.5601430901661849,0.12890038,0.12187265,0.973375,123838
266,89,0.015687468,0.004733801,0.5208546729892873,0.07211391,0.21753734,18.673885,411011
194,56,0.015675388,0.0,0.4977071741825034,0.05975487,0.2623282,11.76738,179909
319,20,0.015670765,-0.00258106,0.47991371761741025,0.06282812,0.24942277,4.088186,46823
214,104,0.015653389,0.008509755,0.539031460144022,0.07833497,0.19982632,29.26861,428129
396,106,0.015629468,0.0,0.4984194202552785,0.07748829,0.20170105,4.8798876,368852
139,91,0.015605158,0.008737922,0.5427967100020913,0.10194972,0.1530672,4.7659945,377751
295,134,0.015468952,0.008338094,0.5363889620018294,0.08332802,0.18563926,22.223883,383729
174,49,0.015453711,0.009463668,0.5447904393199798,0.088791616,0.17404471,21.183132,178230
383,163,0.015450562,0.00996083,0.5485937394754018,0.109629095,0.14093487,10.262615,861078
463,125,0.015400214,0.011697352,0.5582734276780246,0.104317814,0.14762785,21.21128,620420
247,87,0.01535741,0.0,0.49148841002973137,0.062199634,0.24690515,15.7811,266049
467,114,0.015336692,0.0077861547,0.5333384736523602,0.081878714,0.18730988,22.919239,427989
154,81,0.015298959,0.00032138824,0.5004377470617887,0.06650762,0.23003316,15.894846,226158
33,109,0.015266059,0.009874582,0.5451801573609276,0.104990855,0.1454037,3.411408,564562
111,123,0.015261329,0.0057764053,0.5228594027359112,0.081800535,0.18656759,13.504282,548702
20,133,0.015224337,0.010745466,0.5502825956937799,0.106748976,0.1426181,8.31574,668800
283,74,0.015205723,0.002008319,0.506846499368248,0.07752013,0.19615193,3.70251,165413
62,24,0.015188115,-0.016312063,0.43607034245669707,0.04690266,0.32382202,6.667477,52941
65,65,0.015186899,0.007067263,0.5325376239496366,0.082309544,0.18450958,20.620426,296088
52,60,0.015125442,0.01153028,0.5554863561203613,0.097975075,0.15438052,17.730852,321133
180,113,0.015078206,0.011067092,0.5577766119064785,0.10769096,0.14001366,22.545116,621376
429,87,0.015063063,0.0059117675,0.5242898824114718,0.07706372,0.19546245,16.053808,385922
324,74,0.015037533,0.008023381,0.5457754962100855,0.07101618,0.21174799,45.84706,215836
141,109,0.015011789,0.0080984235,0.5342469756297119,0.10163701,0.14770003,2.674646,581774
241,142,0.014993997,0.009530246,0.5469657149198427,0.10762691,0.13931458,3.306533,738922
27,104,0.01496826,0.005792916,0.5231254628833047,0.08314783,0.18001986,5.1755605,534692
95,50,0.014956992,0.0063328743,0.5280492401865636,0.08207692,0.1822314,6.4377565,177741
387,55,0.0149364555,0.008356929,0.5352531500374412,0.08534149,0.17501986,11.4577055,231029
185,59,0.014932281,0.00707078,0.530929211508486,0.08177744,0.1825966,8.230373,161029
71,78,0.01491768,0.0034469962,0.5118961475006513,0.07853673,0.18994527,9.643638,345490
281,70,0.014916664,0.008398175,0.5381862320716153,0.08450837,0.1765111,21.725967,336129
153,94,0.014902351,0.009803891,0.5451691836179836,0.110265926,0.1351492,1.4548621,485508
357,91,0.01489468,0.0032256842,0.5122422819724792,0.07532286,0.19774449,8.574646,323755
345,72,0.014813955,0.006006956,0.5288524138854683,0.08113727,0.18257892,12.740582,268799
5,83,0.014806906,0.011061907,0.5513931595738055,0.11493029,0.1288338,1.5994495,433511
165,104,0.014796271,0.008440793,0.5465779603585743,0.07650934,0.1933917,40.86471,419662
472,129,0.014790904,0.0118916035,0.562671066337377,0.115436316,0.12813042,25.923923,680657
360,66,0.014769478,0.0067442656,0.5335292377973961,0.07867672,0.1877236,24.256119,158921
486,82,0.014762671,0.008005023,0.5364457185943005,0.08926092,0.16538784,11.140358,368699
313,67,0.014729273,0.010308623,0.5496990536941366,0.09325967,0.15793829,19.638119,361194
423,125,0.01472393,0.010840058,0.5521099366383148,0.11578914,0.12716158,1.6207006,668385
485,121,0.014692325,0.0056421757,0.5247975115214577,0.07927797,0.18532671,19.539467,383849
158,70,0.014676814,0.00885272,0.5418072999841742,0.09721634,0.15097065,9.53723,347535
330,129,0.014676159,0.010686159,0.5512207015048322,0.11605434,0.12645938,1.9535651,693167
268,75,0.014646197,0.009684861,0.5462013476566165,0.08329574,0.17583369,27.674704,319666
188,92,0.014638981,0.0064795017,0.526596210337918,0.0758407,0.19302276,18.45464,411224
303,132,0.014625597,0.009267926,0.5453617077348795,0.09876408,0.1480862,8.130543,667832
3,90,0.014610627,0.00889492,0.5408538470299205,0.097041905,0.15055998,5.2111406,368778
346,98,0.014606823,0.011262953,0.5564034216968484,0.11864194,0.12311686,1.8446296,505714
437,120,0.0145933395,0.010764539,0.551836750594071,0.10912921,0.13372533,2.3627636,616088
22,140,0.014568467,0.011405349,0.5589548718147567,0.11778454,0.12368743,8.582733,773685
199,41,0.014556521,0.0074933767,0.5324735951450079,0.06523326,0.22314568,39.394756,205644
135,80,0.014543379,0.0048555136,0.5192604633767927,0.07435221,0.19560117,8.197845,270061
349,73,0.01454247,0.009131789,0.5413288742816507,0.08911767,0.1631828,16.400423,260145
404,168,0.014539138,0.0065608025,0.5282514849922791,0.07744182,0.18774273,17.828022,709768
340,58,0.014535616,0.0071170926,0.5339736005753126,0.07946135,0.18292686,24.166275,258642
108,49,0.014522797,0.008589029,0.536109120531148,0.10239693,0.14182845,6.4982553,163269
389,134,0.014494899,0.009596944,0.5457257522301779,0.10462375,0.1385431,3.163197,721355
92,23,0.014479932,0.0034515858,0.5150817024510735,0.08865663,0.163326,2.0494385,42104
302,110,0.014476856,0.01297164,0.568234398178058,0.12914726,0.11209573,4.137696,554134
351,99,0.014470865,0.005347848,0.5222498169438301,0.06547403,0.22101685,24.475744,264946
73,81,0.014456383,0.0065026283,0.5253617905725054,0.088932455,0.16255464,2.838627,322355
409,95,0.014448996,0.0049260855,0.5178935135445953,0.07038429,0.20528723,11.991538,330427
233,60,0.014432082,0.005120814,0.5200391798739173,0.076754645,0.18802878,24.137995,271568
132,62,0.014413499,0.0,0.4973247452544048,0.074597135,0.19321786,3.963851,264087
460,75,0.014393302,0.010526538,0.5459508319131681,0.11105693,0.12960291,1.2394434,279897
412,103,0.0143730985,0.007420361,0.5336446008246349,0.08627486,0.16659659,10.699903,476332
421,36,0.0143460175,0.009658933,0.5428079446912151,0.10709096,0.13396105,1.9139014,193387
471,36,0.014344481,0.008344531,0.5407062996288318,0.0618338,0.23198447,44.20126,175931
74,54,0.014334038,0.002710104,0.50899058950954,0.06258573,0.22903046,17.951681,127411
122,90,0.014311838,0.0077478886,0.5346393974871692,0.078831024,0.18155083,19.71365,451841
333,60,0.014297589,0.0057679415,0.5213033918520862,0.07413795,0.19285116,20.367628,262423
424,80,0.014287178,0.007246375,0.5340389185745471,0.07515069,0.19011374,19.31218,320207
116,56,0.014283405,0.009900928,0.5477946569278276,0.10843977,0.1317174,2.3528001,265877
113,59,0.014273565,0.0073450804,0.5380192808949528,0.099289656,0.14375682,3.9240818,320732
219,89,0.014265263,0.0071865916,0.534763173858133,0.0881855,0.16176428,16.596508,402236
77,46,0.0142436335,0.011852741,0.5618163070697046,0.100108236,0.14228234,11.981889,128987
259,107,0.014231128,0.009333253,0.5489945628055769,0.09576652,0.14860232,19.692091,518282
350,46,0.014223671,0.008237004,0.5418156535558204,0.08781069,0.16198109,13.721071,221496
78,66,0.014207005,0.0070997477,0.5304341461884564,0.076961696,0.18459839,21.670698,286931
87,96,0.014204285,0.00850147,0.5401415002488155,0.09514198,0.14929567,7.145538,462190
171,33,0.014179609,0.0040994287,0.5160455074172628,0.051927228,0.27306694,35.554314,125518
452,154,0.014166584,0.010454893,0.5503895300828173,0.11272408,0.12567487,1.5232643,785947
207,105,0.014140507,0.0070232153,0.5320738581146744,0.083048925,0.1702672,17.322971,514500
123,42,0.014131503,0.006229162,0.5261289124255959,0.06832155,0.20683816,15.956632,115753
105,27,0.014128157,0.01017344,0.5508099740144855,0.1095876,0.12892112,3.5233836,72348
408,149,0.014106866,0.008064926,0.5380414327487689,0.08917595,0.15819138,17.270649,759882
420,6,0.014106653,0.010204196,0.5446488134947107,0.112193525,0.125735,0.9141765,31479
149,53,0.01410088,0.0046583414,0.5178675182941447,0.07864208,0.17930453,7.55708,246117
29,55,0.014090904,0.0011174083,0.503234909915461,0.058375865,0.24138236,20.894684,162292
440,163,0.014070715,0.0082838535,0.5434058944590962,0.091353014,0.15402573,18.1705,783753
110,81,0.014064245,0.008995891,0.5429135192139759,0.092717536,0.15168916,9.83663,419122
68,104,0.014055958,0.0048547983,0.518723519043978,0.07387777,0.19025965,7.6000657,493043
59,61,0.01405528,0.007165551,0.5285438735177865,0.09163383,0.15338528,5.619118,158125
57,90,0.014050013,0.01121068,0.5593927240938106,0.10869798,0.12925735,6.546497,424387
94,86,0.014039015,0.008772135,0.5427864490559317,0.08888861,0.15793942,16.02623,359296
320,76,0.014035518,0.005519271,0.5237815143094741,0.08290401,0.16929843,4.5250816,345121
76,188,0.014035394,0.00795722,0.5387903878585174,0.08850161,0.15858914,14.144099,992037
178,96,0.014008801,0.012048125,0.5633307395467755,0.11425304,0.122612074,2.9856946,503768
83,99,0.0139927855,0.0082399845,0.53917358320248,0.08020556,0.17446154,12.935947,370007
468,140,0.0139867375,0.009174347,0.5435644138010951,0.09691159,0.14432472,7.826419,690380
217,63,0.013986173,0.00903213,0.5435327336047613,0.09481855,0.14750461,3.5740216,298913
138,48,0.013985348,0.0069766045,0.5303920509159988,0.09194895,0.15209906,2.7372906,175819
422,80,0.0139783975,0.008492589,0.5381661819737562,0.094147526,0.14847334,3.072681,369306
244,83,0.013970716,0.0066360235,0.5298281860027041,0.076534495,0.18254143,19.271444,394962
53,87,0.013968984,0.0074460506,0.5343874454652521,0.08421855,0.16586588,13.207097,405017
462,95,0.013962342,0.010827422,0.5570735794389039,0.099340096,0.14055093,7.150587,455929
169,53,0.013929721,0.008883238,0.549949446980606,0.1098704,0.1267832,1.8195437,163195
89,38,0.013919977,0.0089229345,0.5432036239835683,0.08717568,0.15967728,3.9406974,177705
448,107,0.013919867,0.009763479,0.5449019742186811,0.10011059,0.1390449,3.2351198,510835
202,74,0.013916374,0.008368194,0.5430819382964828,0.07996918,0.1740217,27.879623,358294
166,90,0.013910794,0.0063385367,0.5245710555762775,0.08119676,0.17132202,4.549571,343168
25,18,0.013907948,0.010354638,0.5476398096298709,0.104855165,0.1326396,3.1038787,95183
447,58,0.013897722,0.011038184,0.552728939035979,0.09492893,0.14640133,8.943823,266239
212,107,0.013884562,0.0047619343,0.5208819258020508,0.074425265,0.1865571,18.879654,522629
250,66,0.013871126,0.007996321,0.5391537198904062,0.09130313,0.15192388,11.081064,322281
93,97,0.0138618685,0.010168195,0.5500654144472479,0.100042455,0.13855986,12.249149,428040
415,129,0.013853624,0.007916629,0.5395160899066418,0.097077265,0.1427072,4.305586,577132
405,78,0.013848669,0.0075957775,0.5318378572138599,0.07973478,0.17368416,21.875013,331979
329,102,0.013831383,0.0074540377,0.5356485054090651,0.08221933,0.16822544,19.8186,549448
482,54,0.0138265,0.008715391,0.5415673244684178,0.07556532,0.18297413,28.378624,287726
119,92,0.013819942,0.0061929226,0.5286935233461288,0.08786304,0.1572896,7.783186,456671
30,90,0.0138166845,0.010235846,0.5478424415488314,0.09996411,0.13821645,3.523518,421634
218,68,0.01381023,0.00920701,0.5443018189633276,0.08987564,0.15365933,10.963796,307098
384,78,0.013801843,0.010205865,0.5571875966151767,0.084828556,0.1627028,27.673544,349324
458,69,0.013789418,0.0033471584,0.5121140407331769,0.07814806,0.17645247,2.5054202,197333
173,36,0.013784477,-0.0027010143,0.4821162645872255,0.05120871,0.26918226,27.831562,73866
43,40,0.013757676,0.0069931746,0.5335303792339046,0.07908052,0.17397048,33.11479,209765
336,113,0.013717373,0.009138465,0.5445011264469016,0.09001243,0.1523942,10.699279,540638
306,161,0.013716586,0.0058139563,0.5270761054548712,0.0839808,0.16333002,8.9111595,837325
257,46,0.013716325,-0.011666715,0.45259321317837786,0.05359177,0.25594088,7.0243325,139653
130,114,0.013681358,0.008974075,0.544644475260186,0.08831509,0.15491529,22.12815,491091
54,83,0.013678367,0.009115517,0.5471805483704086,0.09572461,0.1428929,4.8750415,367270
276,119,0.013677805,0.010565937,0.5602978256217493,0.09566984,0.14296882,30.90416,429916
439,15,0.013667309,0.009075701,0.5469664371772806,0.11745514,0.116361946,1.4550039,92960
294,72,0.013666893,0.009919107,0.5528733072230582,0.090990104,0.15020198,29.54324,368182
104,127,0.013646291,0.010218918,0.5492781949067266,0.08786789,0.15530463,23.268665,620112
146,97,0.013635335,0.007201791,0.5328830866803282,0.08129585,0.16772486,9.194412,488473
117,118,0.013627996,0.008152127,0.5399614545215548,0.08149678,0.16722128,26.634022,517311
414,80,0.013617622,0.0066685677,0.530039966612147,0.075769715,0.17972381,13.992666,384571
10,31,0.013614422,0.009811997,0.5473984852223194,0.09566545,0.14231284,3.717924,133749
365,112,0.013603974,0.009702206,0.5489953336149009,0.092378266,0.1472638,21.090557,584821
337,71,0.013583789,0.005559325,0.527917480958688,0.08280025,0.16405493,5.564846,323901
265,60,0.013579517,-0.001808703,0.48715124632660317,0.06057775,0.22416674,5.357371,199747
32,104,0.013578814,0.0,0.49342432128306973,0.061124478,0.22215019,7.2562013,372357
164,132,0.0135618495,0.007817507,0.539652068597605,0.08889857,0.1525542,13.139064,728247
58,107,0.013551703,0.007843494,0.5391584946950012,0.0862465,0.15712757,15.274487,485297
426,58,0.0135409,0.011477947,0.5578982851439732,0.104029275,0.13016433,3.5423212,302591
61,69,0.013524999,-0.0055045485,0.46713013510402046,0.041977096,0.3221995,23.35587,134637
318,80,0.01351853,0.007352948,0.5350380332083146,0.08715181,0.15511474,10.720108,417004
305,90,0.013517368,0.007965684,0.5374394861518673,0.08810935,0.15341581,9.927813,483567
407,122,0.013517104,0.011734068,0.5635685230554,0.12116142,0.11156277,1.2960305,603286
238,82,0.013516565,0.0091023445,0.5424049028868972,0.09277332,0.14569452,7.0643907,390627
170,119,0.013515134,0.008374572,0.5395990340839488,0.08405418,0.16079074,20.278582,595911
102,110,0.013501352,0.008520782,0.5403008765416092,0.09241754,0.14609079,9.024753,509046
236,75,0.013498347,0.007805586,0.5346639129649693,0.091589764,0.14737834,2.8115273,354432
251,114,0.013490138,0.00975579,0.5520069906415604,0.110583484,0.121990524,2.1001928,603092
358,92,0.013489188,0.010817349,0.5576016092472176,0.11137792,0.12111187,14.127136,470282
243,60,0.01348715,0.008643985,0.5462895093022225,0.10715506,0.12586573,2.4362166,293317
385,114,0.0134808915,0.0071595907,0.5359331476323119,0.0754646,0.1786386,19.313614,378745
121,103,0.013443238,0.00837177,0.5376810398184444,0.08795787,0.15283725,4.260689,484700
176,114,0.013441725,0.008064508,0.5385614948261963,0.06822243,0.19702792,27.479649,271657
98,90,0.013420688,0.009768486,0.5502914010393655,0.10741989,0.12493671,2.637565,475290
352,6,0.01341784,0.014522314,0.5810573390832136,0.14363004,0.093419455,0.017997589,31305
427,136,0.013414608,0.01017648,0.5550954772227185,0.112296484,0.119457066,5.368724,734416
288,142,0.013413357,0.008896828,0.5460848140301664,0.08905698,0.15061544,19.96151,750041
220,97,0.0134112425,0.009680748,0.5535388419450092,0.094501235,0.14191605,14.66347,489355
355,50,0.013410741,0.008777142,0.5416867227518625,0.0924947,0.1449893,14.815559,278386
492,78,0.013410361,0.0046229362,0.5246782526390514,0.070000894,0.19157413,20.309397,304276
284,139,0.013350733,0.010706186,0.5582661838883192,0.1131946,0.11794496,2.4058156,716685
431,94,0.0133440085,0.009174347,0.5437512271650107,0.09162707,0.1456339,10.386863,514397
155,47,0.013333231,0.010615826,0.5552069783457035,0.105600156,0.12626147,2.7397583,235242
446,84,0.013330049,0.0073768497,0.5360228666284312,0.07921024,0.16828695,10.678204,428922
242,29,0.013328562,0.0036001205,0.5148968399536441,0.07593657,0.1755223,4.4330626,109587
229,127,0.013313331,0.010031521,0.5514448954314043,0.10324019,0.12895492,2.894252,658802
399,75,0.013312363,0.005902171,0.528073793312673,0.06642706,0.20040572,27.163538,260403
224,123,0.013304317,0.008691549,0.541555166161918,0.087939546,0.15128936,12.553851,493645
28,99,0.0132957315,0.007539034,0.5346683801391486,0.0753233,0.17651552,22.387215,492567
394,162,0.013289698,0.0097846985,0.5506169122953033,0.11047945,0.120291136,1.692995,903532
430,81,0.013252088,0.009615421,0.5528820069024982,0.1040438,0.12737028,18.758497,444187
225,75,0.013243868,0.009349465,0.5604080724499982,0.101046994,0.13106643,26.552546,332588
498,62,0.013240493,0.00780493,0.5406312621626118,0.07872011,0.16819708,29.656315,276462
1,75,0.013234435,0.00638175,0.5304812316431592,0.07963021,0.16619866,6.9704065,309830
82,70,0.0132264,0.00772202,0.5386124850369819,0.09390624,0.14084688,5.2959814,284869
466,70,0.013219962,0.008950651,0.542408075989083,0.095574036,0.13832168,4.7611017,372264
198,47,0.013204035,0.0050219297,0.5202572863824818,0.0628741,0.21000755,10.382917,161843
312,75,0.0131995035,0.0073563457,0.5322230345202965,0.07301248,0.18078421,18.779808,374794
317,87,0.0131870685,0.008000016,0.5374357195599105,0.08292244,0.15902896,7.931954,380559
189,111,0.013172037,0.0053107142,0.5260182956186807,0.0632262,0.20833194,22.502872,311550
190,94,0.01316665,0.011189103,0.5615108523069771,0.12106314,0.10875854,1.3134876,507634
