cluster_id,num_stocks,mean_return,median_return,win_rate,sharpe,volatility,skewness,num_samples
411,105,0.10159056,0.0023310184,0.5126225233326798,0.005136882,19.776697,210.6105,443691
425,99,0.0957237,0.0043230057,0.5295477774240571,0.0050210967,19.064302,218.48438,477464
419,99,0.08727779,0.0028361678,0.5190399755407781,0.0047928463,18.210012,228.7327,523320
96,116,0.08679711,0.0047119856,0.5355807317827799,0.0047677536,18.205032,228.79901,523598
230,101,0.08594138,0.003624022,0.5254040878678163,0.004768112,18.024195,231.09094,534166
200,107,0.085170954,0.002392292,0.5146353390896636,0.004732378,17.997498,231.4313,535758
88,105,0.08437768,0.0045021772,0.5314478136880373,0.0047115553,17.908669,232.58577,541071
208,117,0.08422803,0.0013964176,0.5063684441685814,0.004746066,17.746916,234.69765,550998
364,106,0.08275756,0.0023040771,0.5141902749941317,0.004675207,17.701368,235.30482,553830
325,107,0.08269434,0.0045184493,0.5328398691982053,0.004665161,17.725935,234.98296,552286
308,112,0.08077149,0.0041378736,0.5251904534142977,0.004657662,17.341639,240.1868,577044
240,110,0.080502294,0.0037466884,0.5232258064516129,0.0046027997,17.489855,238.15355,567300
410,140,0.07953474,0.0029110312,0.5179640408833225,0.004598052,17.297487,240.80067,579992
353,125,0.07051342,0.0049830675,0.5417701433830123,0.0043418994,16.240225,256.48233,657958
258,147,0.06334034,0.003419876,0.5241347523115678,0.0041659107,15.204441,273.9473,750681
11,3,0.037919607,-0.046838343,0.37735849056603776,0.045148004,0.83989555,10.035591,2385
260,35,0.025303539,0.004101634,0.5352896955020524,0.010338512,2.4475029,125.88964,150313
388,60,0.024334498,0.0026247501,0.5160475165725297,0.0106621,2.2823362,134.6367,173329
24,3,0.02001338,-0.0020080805,0.4620489423475736,0.089494444,0.22362708,1.9302555,4822
280,69,0.019702341,0.0021669269,0.5121713154645166,0.009730577,2.0247867,151.73509,220272
339,79,0.01872692,0.0026250482,0.5141542963223674,0.010584758,1.7692348,172.91402,289806
285,15,0.017809872,0.0,0.44459893402191547,0.035321582,0.50422066,31.629145,30207
44,79,0.017122095,0.0026316643,0.5128601498797846,0.010295873,1.6630057,184.30757,327329
211,84,0.01711409,0.0,0.4973927134696142,0.010116829,1.6916457,180.72176,317188
109,59,0.017034542,0.003623724,0.5253102729825497,0.009444131,1.8037173,170.43327,277417
107,71,0.016910262,0.0048048496,0.5272339069660793,0.010311835,1.6398886,187.34917,335813
435,82,0.016550625,0.0030952096,0.5179966054397526,0.010002035,1.6547258,184.97578,331118
391,74,0.01612736,0.0043932796,0.5283211486530989,0.009800473,1.6455694,186.42447,334026
179,93,0.016016861,0.0036945343,0.5256785344555971,0.009723091,1.6473014,186.25577,333255
80,4,0.015781585,0.0052337646,0.527126148153043,0.078107685,0.20204908,12.855622,15133
239,132,0.015726177,0.0021970272,0.512017445443484,0.010178296,1.5450697,198.11717,379698
45,88,0.015470217,0.0028423667,0.515530797264465,0.009703672,1.5942643,192.54805,355616
269,91,0.015447133,0.0023405552,0.511025256602468,0.010675502,1.4469702,211.25325,433550
246,73,0.015349843,0.004190445,0.5291491543829308,0.009530445,1.6106113,190.78334,348089
120,85,0.0152187,0.0038081408,0.5271895372978406,0.0098296255,1.5482482,197.74371,378105
203,102,0.015010653,0.0031280518,0.5175552424244837,0.009682638,1.5502648,197.63048,376839
56,76,0.014957335,0.0038958788,0.5232628040238084,0.009794781,1.5270718,201.02383,387593
371,98,0.0149133755,0.0035446882,0.5225569718037852,0.009444359,1.5790776,194.41971,362460
235,77,0.014856734,0.0030395985,0.5210724138685197,0.008848114,1.6790849,183.125,320063
55,82,0.014703803,0.00507617,0.5398059030048992,0.009474165,1.5519893,198.16309,374555
60,95,0.014476263,0.004024148,0.5261392127887888,0.009516269,1.5212121,201.86002,390467
75,112,0.013839682,0.004994273,0.5293259294485239,0.010816352,1.2795147,239.50351,553043
453,94,0.013633475,0.004224181,0.5279391403641438,0.0097363535,1.400265,218.97816,461521
262,84,0.013550013,0.0048288703,0.5347992351816444,0.009450862,1.433733,214.2994,439320
63,99,0.013381303,0.0051748753,0.5356758576530309,0.009490992,1.4098952,217.84384,454467
195,2,0.0129860705,-0.003624916,0.4829678518203108,0.07456879,0.17414886,1.6180089,9394
465,126,0.012707623,0.005340934,0.5363521700545746,0.010109203,1.2570351,244.03249,572428
197,89,0.012634147,0.0053328276,0.5425269048643995,0.009064782,1.3937618,220.57951,464600
344,100,0.012597375,0.0037230253,0.5241334020347751,0.009315116,1.3523582,226.68684,494895
248,112,0.012367208,0.0048542023,0.536124604826895,0.009488053,1.3034506,235.63408,531729
192,144,0.011718038,0.003342688,0.522844516649188,0.009972136,1.175078,259.21448,659852
442,134,0.011577286,0.0034208298,0.5205083917312888,0.01036746,1.1166946,273.5812,728336
459,110,0.011314981,0.0044775605,0.5333517769288242,0.008963118,1.2623934,243.03563,567496
393,30,0.011190511,0.0,0.4638031112143023,0.050765194,0.22043669,16.261452,64605
372,124,0.011122244,0.00437665,0.530655121278636,0.00902045,1.2330034,248.58958,595447
487,57,0.010288349,0.0,0.4955627533396366,0.054493003,0.18880129,32.92053,213646
256,27,0.00996601,0.0,0.4950993243924574,0.06114025,0.16300245,5.510871,99170
428,17,0.0097922,-0.0060240626,0.4673839603278814,0.049476497,0.1979162,13.394077,78443
443,25,0.009771524,0.0,0.4959288505150414,0.054001257,0.18094994,26.37109,73198
401,59,0.009767385,-0.0029368997,0.47151577791415006,0.052533533,0.18592668,6.9745526,154805
42,37,0.009686961,0.0,0.4820193430547654,0.05057911,0.19152099,17.613834,100191
201,60,0.009675953,0.0,0.4863910974392602,0.056449577,0.17140877,8.97067,207401
216,22,0.009500128,0.0031468868,0.5221356034881312,0.063302286,0.1500756,4.7125874,62727
181,26,0.009457782,0.004631877,0.5296781915617094,0.061399464,0.15403688,40.058823,73522
13,17,0.00934505,0.0013487339,0.5244444444444445,0.058103934,0.16083334,3.881629,9225
232,70,0.0092554195,0.00041282177,0.5008193092694272,0.062249817,0.14868188,17.759497,302694
51,44,0.009062791,0.001434803,0.5058789592831119,0.062502556,0.14499873,8.320422,159467
335,64,0.009024658,0.0,0.467167019942034,0.044761725,0.20161551,28.444246,184936
473,6,0.008837195,0.005325794,0.5323613872321625,0.08806028,0.10035393,0.7153502,27162
206,29,0.00883709,0.0022132397,0.5162910495814552,0.05619009,0.15727133,16.679163,62120
150,4,0.008733687,0.0066051483,0.5512804803332925,0.10664731,0.081893176,1.1651783,8161
62,24,0.008730907,-0.007790029,0.43896426488022433,0.03637834,0.2400029,10.767552,53141
129,64,0.008683812,0.0031516552,0.5211661829139783,0.060449634,0.14365368,25.522093,270455
375,26,0.008639972,0.0040453076,0.5294653406853091,0.066296324,0.13032354,17.21398,121872
136,103,0.008590613,0.003988266,0.5240880462783853,0.0574246,0.14959812,40.52535,436316
326,84,0.008547931,0.0037649274,0.5205311237605582,0.06941547,0.12314158,6.469299,348544
356,48,0.008493301,0.0025141835,0.5169276119534711,0.042763703,0.19861005,44.280483,113306
97,5,0.008472981,0.0054467916,0.5328532853285328,0.08565563,0.09891914,0.78042644,25553
226,151,0.008416506,0.0036320686,0.5205989508344497,0.07158715,0.117570065,14.196236,798730
177,66,0.008411865,0.0,0.47471717208226405,0.048381083,0.17386681,10.75478,249003
194,56,0.0083503835,0.0,0.4918597109740076,0.045169756,0.1848667,13.354686,180399
266,89,0.008309326,0.0015057921,0.5085173746673659,0.052672166,0.15775554,27.978374,411864
278,151,0.008281533,0.00082838535,0.5028546793437733,0.055988733,0.14791428,21.962488,686592
376,95,0.008276745,0.0019208193,0.509489808708502,0.059800684,0.13840552,12.239005,454751
461,15,0.008269975,0.004906535,0.5328902714932127,0.06481531,0.12759292,39.012444,70720
134,11,0.008212154,0.0052235723,0.5373412994772218,0.08669162,0.09472835,3.3603246,48204
66,38,0.008202728,0.0009756088,0.5042279915897249,0.05929843,0.1383296,12.808515,87512
183,35,0.008190877,-0.0042372346,0.46541245262932096,0.04722599,0.17344002,6.0451784,125869
214,104,0.0081606945,0.0039817095,0.5265496727167654,0.053011265,0.15394264,59.889435,429139
81,75,0.008141155,0.0,0.493872541788852,0.05013469,0.16238567,10.899414,169483
396,106,0.008118108,0.0,0.4912449099885897,0.056411736,0.14390814,6.8895974,369842
392,171,0.008116887,0.0030348897,0.5167130294328787,0.06107719,0.13289556,20.93499,713216
301,4,0.008115733,0.0060576797,0.5467168262653899,0.113912664,0.07124522,0.11758467,14620
434,138,0.008112354,0.0042113066,0.5299807096907602,0.0727591,0.111496076,19.934027,706054
274,25,0.008108516,0.0003452301,0.5004240294916839,0.06127511,0.13232969,3.2827249,57779
319,20,0.0080932025,-0.0012500286,0.47811376162407165,0.046361223,0.17456836,4.400776,46993
247,87,0.008074988,0.0,0.48782507992309393,0.046327412,0.17430258,18.489922,266819
467,114,0.008067566,0.0038592815,0.5231703024807759,0.054766897,0.14730734,54.97264,429019
139,91,0.008021405,0.0040568113,0.5276013007494367,0.074255385,0.10802455,4.3153033,378551
143,37,0.008004918,0.006414354,0.5449282597143271,0.092316024,0.086712115,0.8834212,124198
366,81,0.007968872,0.0022957325,0.513174166758062,0.051538803,0.15461887,27.995596,264419
295,134,0.007933499,0.003979206,0.52450716810964,0.058270685,0.13614906,41.755966,384969
71,78,0.007858247,0.000603497,0.5017675600739372,0.05746911,0.13673861,11.246077,346240
383,163,0.00785096,0.004878938,0.5335954219890141,0.078397155,0.100143425,14.877096,862558
324,74,0.007831187,0.0037810802,0.5294750549511443,0.049156845,0.1593102,66.47796,216556
154,81,0.0078243185,0.0,0.49458787649075797,0.049271896,0.15879881,17.97617,226898
111,123,0.0078081223,0.0023447871,0.5122717237516412,0.060097855,0.12992348,15.095488,549882
174,49,0.007783916,0.0044022202,0.5293429594806358,0.06317847,0.1232052,32.53041,178680
471,36,0.007775469,0.0037773848,0.5256168059408525,0.040233396,0.19325909,73.43161,176271
27,104,0.0077641075,0.0026727915,0.5145558206480952,0.06074018,0.1278249,6.1997876,535662
463,125,0.0077617764,0.005904913,0.5426323917379834,0.07638211,0.10161773,24.038858,621640
33,109,0.0077529936,0.00484246,0.5315851636013876,0.07494934,0.10344312,4.1942534,565582
29,55,0.0077525177,0.0,0.4989003022632885,0.040260635,0.19255826,50.518005,162772
429,87,0.0077466615,0.0024448633,0.5132863733217485,0.05692271,0.13609087,18.232908,386712
360,66,0.0077324673,0.0031678677,0.5213066668338023,0.051094204,0.15133746,53.672054,159551
357,91,0.0077313217,0.0007867813,0.5028573188952727,0.05528467,0.13984567,9.390854,324605
409,95,0.0077265506,0.0021119118,0.5105865379681694,0.049805366,0.1551349,21.894958,331317
65,65,0.007725122,0.0032739043,0.520527305698434,0.060884714,0.12688114,19.512024,296678
95,50,0.007721517,0.002678752,0.5159106600580406,0.060034327,0.12861836,7.610553,178151
20,133,0.0077199475,0.005364597,0.5365289034164689,0.07729317,0.09987878,10.289092,669990
173,36,0.007708905,-0.001086384,0.48201817054430757,0.033178974,0.23234306,60.273872,74186
92,23,0.007703874,0.0015040636,0.5073060008511846,0.06557725,0.11747784,2.3013413,42294
158,70,0.0076854066,0.0040798187,0.526847131471243,0.062226117,0.12350773,59.770065,348175
199,41,0.0076617426,0.0034193993,0.5204859156296713,0.045336697,0.16899648,57.558453,206044
485,121,0.0076556425,0.0025188923,0.5146206577672487,0.053488832,0.143126,51.892826,384969
52,60,0.0076508075,0.00560987,0.5404195665080367,0.06942191,0.11020739,26.738724,321713
165,104,0.00764524,0.0039801,0.5310031811546307,0.053093452,0.14399591,60.298862,420602
180,113,0.0076410254,0.005456567,0.5409298006606089,0.07877084,0.09700323,24.807089,622456
233,60,0.0076398533,0.0026345253,0.5136154168412232,0.050875615,0.15016729,62.1144,272118
283,74,0.00763309,0.00023663044,0.500304138084713,0.056898333,0.13415314,3.352635,166043
486,82,0.007628853,0.0037745237,0.5241596041565725,0.06525806,0.11690284,13.95691,369439
241,142,0.0076213707,0.0047644377,0.5326213235492778,0.07799136,0.097720705,2.8579476,740252
74,54,0.00760998,0.0008969307,0.5031704208723935,0.04154726,0.18316443,39.8067,127901
281,70,0.007606893,0.0036364794,0.522720321644807,0.062294222,0.122112334,24.483973,336769
185,59,0.00759913,0.003448248,0.520972463777086,0.058149748,0.13068208,12.572157,161569
141,109,0.0075957705,0.003869176,0.5227353061287522,0.0736611,0.10311781,1.9547884,582794
153,94,0.007593909,0.004672885,0.5307252347823227,0.07917348,0.0959148,1.4181367,486408
387,55,0.007581855,0.003796041,0.5225089828634605,0.06229406,0.121710725,12.4410925,231552
345,72,0.007562412,0.0026073456,0.5158384643648469,0.05940235,0.1273083,17.199986,269439
412,103,0.0075529953,0.0032840967,0.5204763640782598,0.060920965,0.12398023,18.44463,477282
5,83,0.0075504202,0.0054938793,0.5360952931396953,0.08265815,0.09134514,1.3853271,434281
351,99,0.00754065,0.0022627115,0.5129039417112722,0.04391433,0.17171276,53.41353,265849
404,168,0.0075197066,0.0028208494,0.5164128828723705,0.05594892,0.13440306,26.256117,711301
268,75,0.0075147096,0.0044845343,0.5316531175464229,0.06409344,0.11724616,23.823338,320316
472,129,0.00751429,0.0058888197,0.5450298967363646,0.0845062,0.08891999,28.552431,681847
188,92,0.0075099436,0.0030770302,0.517479021776585,0.056390196,0.13317817,18.911549,412094
135,80,0.007504837,0.0020939112,0.5118019212515835,0.05478344,0.13699098,6.6314526,270761
313,67,0.0074954405,0.004930079,0.5339510949469938,0.06797335,0.110270284,26.526096,361844
303,132,0.0074951192,0.0045133233,0.5312825096557414,0.07184829,0.104318686,6.741072,669032
423,125,0.007469536,0.0053459406,0.5368298420522012,0.08307393,0.08991432,1.4311652,669525
3,90,0.0074650166,0.0043315887,0.5284235418898882,0.0710404,0.10508129,4.613529,369588
330,129,0.0074618603,0.0051567554,0.535429181242502,0.083058864,0.089838214,2.0085914,694357
414,80,0.0074535185,0.002920866,0.5177168572919019,0.051878218,0.14367338,42.13881,385311
73,81,0.0074527515,0.0029450655,0.5158342748363333,0.06446558,0.11560822,3.0481446,323065
346,98,0.0074362387,0.0056770444,0.5415923124299228,0.083965436,0.08856309,2.9075325,506584
437,120,0.00743067,0.0054137707,0.5371914885344065,0.07781218,0.09549494,3.054368,617238
350,46,0.0074269827,0.0037552714,0.5267218226716415,0.065685846,0.11306824,8.039178,221916
132,62,0.0074202097,0.0,0.4914817487635406,0.054163102,0.1369975,4.9773283,264667
22,140,0.007408238,0.0058244467,0.543421010187031,0.0841312,0.088055775,11.613622,775005
349,73,0.007401003,0.004751563,0.5303145908019093,0.061977874,0.11941363,28.502466,260815
389,134,0.0073908553,0.0047049522,0.5318512368102405,0.07530293,0.09814831,3.5876474,722625
68,104,0.007389287,0.0018281937,0.5090730968761829,0.053393397,0.13839327,12.588579,494043
198,47,0.007388362,0.0019057989,0.510334539491934,0.044041865,0.1677577,24.093147,162223
113,59,0.007374833,0.0032125711,0.522456208059958,0.07103981,0.10381268,5.906683,321292
108,49,0.0073615005,0.0037736893,0.5225477800377476,0.074946284,0.09822369,3.141601,163719
122,90,0.00734125,0.0036677122,0.5231296288524532,0.05795854,0.12666382,23.443575,452731
302,110,0.007325275,0.0066049695,0.551497422336865,0.09252062,0.07917451,2.2512138,555154
171,33,0.007321332,0.0014286041,0.506555527302778,0.035873894,0.20408525,53.085747,125848
424,80,0.007315784,0.003448248,0.5219605069223506,0.05546138,0.13190772,22.246902,320917
340,58,0.0073078712,0.0030772686,0.5203162012638791,0.05941066,0.12300606,23.12897,259202
219,89,0.0072991704,0.0029599667,0.5197744178083891,0.06205999,0.11761475,27.943361,403046
460,75,0.0072953687,0.005260229,0.5323541257524941,0.07960151,0.09164862,1.3269958,280567
421,36,0.0072768074,0.0046280622,0.5295669094231137,0.07710033,0.09438102,1.7447357,193747
116,56,0.007272243,0.004992008,0.5344755740923578,0.07833095,0.09283997,1.8613857,266377
320,76,0.0072719613,0.0022107363,0.5127305744879577,0.060654704,0.11989114,4.5606627,345821
110,81,0.007264434,0.0042924285,0.5297161992226203,0.06862328,0.105859615,5.9867144,419872
94,86,0.007256224,0.0043051243,0.5297407162650702,0.060520314,0.11989733,40.119125,360146
149,53,0.007249499,0.0017166138,0.5084442678323068,0.05489315,0.13206564,15.420095,246617
207,105,0.0072340607,0.0032191277,0.5200434546442151,0.061501954,0.11762327,16.291765,515480
333,60,0.00723225,0.0026670694,0.5132565027775349,0.054522492,0.1326471,23.354776,263003
452,154,0.0072286734,0.005091071,0.5355299101989187,0.08044577,0.08985772,2.1361701,787407
32,104,0.0072281132,0.0,0.4872952982557657,0.045739286,0.15802856,9.50069,373287
87,96,0.00721892,0.0038514733,0.5255241961605736,0.06755875,0.10685396,14.424277,463090
257,46,0.0072117317,-0.0060013533,0.4528138899002663,0.040982097,0.17597273,5.4782686,140073
440,163,0.007200732,0.0038378239,0.5277335924595296,0.063754804,0.11294415,44.703484,785203
138,48,0.0071849744,0.003609538,0.5219591623690137,0.06551929,0.10966197,4.3890123,176259
259,107,0.007184717,0.004553914,0.5337812595083211,0.0685095,0.10487184,28.81823,519282
408,149,0.0071795397,0.0039307475,0.5261404596517407,0.06561449,0.10942003,17.741825,761272
77,46,0.007175368,0.0058249235,0.5455894056108849,0.07290007,0.098427445,13.274836,129427
105,27,0.0071745315,0.004813552,0.5333985505249524,0.076855674,0.09335071,6.319727,72578
76,188,0.007174471,0.003737092,0.5252083633103479,0.064329505,0.111526914,17.744913,993817
244,83,0.007173364,0.0029004812,0.5183760726956628,0.055898007,0.12832952,22.874395,395732
59,61,0.007161624,0.003626585,0.5209151356631897,0.067320906,0.10638039,2.8944535,158665
89,38,0.0071320515,0.004270911,0.5288333567317142,0.062646784,0.11384545,4.798088,178075
78,66,0.0071319113,0.0031136274,0.518571711741161,0.05718046,0.12472637,21.661161,287561
329,102,0.0071294336,0.0030789375,0.5203296343935991,0.06132758,0.11625167,19.591164,550428
212,107,0.007128503,0.0017631054,0.5092059454308299,0.05450274,0.13079165,23.832142,523629
61,69,0.00712792,-0.0027375221,0.46634434119186496,0.030249516,0.2356375,34.758724,135267
468,140,0.0071272114,0.00460124,0.5313284367590075,0.07089144,0.10053698,4.8791738,691640
250,66,0.007121847,0.0036073923,0.5240227823873191,0.06821493,0.104403056,5.4116993,322881
462,95,0.0071126944,0.005412698,0.5409857955602644,0.07161942,0.099312365,9.196555,456829
119,92,0.0071117273,0.0027854443,0.517192687943588,0.062771566,0.11329536,11.561517,457491
306,161,0.0071088662,0.0023236275,0.5137189215610303,0.06074644,0.117025234,12.762025,838805
25,18,0.0071027414,0.004822731,0.5317923924784748,0.073655605,0.096431784,5.966319,95353
422,80,0.0070998766,0.004001498,0.5246894896712753,0.06748739,0.10520302,3.772054,370036
57,90,0.007090273,0.005338073,0.5408654467979033,0.078591585,0.09021669,6.5351057,425237
448,107,0.0070865955,0.0047305822,0.5316086170680475,0.07211884,0.09826275,3.4074693,511775
420,6,0.0070861606,0.0051743984,0.5322933510891278,0.08040901,0.08812644,0.7220316,31539
399,75,0.007084371,0.0028649569,0.5186741381093368,0.043581564,0.16255431,53.55627,261083
217,63,0.0070774346,0.004437804,0.530432082483314,0.068234734,0.10372188,4.031556,299503
415,129,0.007075028,0.0037175417,0.5253768661748991,0.07031184,0.10062357,3.6232896,578322
405,78,0.0070744716,0.0036655664,0.521402660944464,0.058633305,0.1206562,24.91564,332739
166,90,0.0070720576,0.0028356314,0.5146964781936354,0.059014957,0.119835004,5.027063,344028
178,96,0.0070636137,0.0060355067,0.5459837757936744,0.0821733,0.085959956,2.5993366,504678
146,97,0.007061344,0.0033464432,0.5212489247322813,0.05904289,0.11959686,11.514918,489413
447,58,0.00705605,0.0054347515,0.5375235681968971,0.06950608,0.10151702,7.654236,266779
169,53,0.007046507,0.003956437,0.5306007757857121,0.079179026,0.08899462,1.6029344,163705
53,87,0.007039813,0.0036247969,0.5232254137846915,0.060757596,0.115867205,19.392017,405827
336,113,0.007034712,0.0046085715,0.5318246763075991,0.064763404,0.10862171,14.828467,541718
83,99,0.007033567,0.003941655,0.5266734413874341,0.058244113,0.120760135,16.269787,370987
54,83,0.0070320168,0.0042643547,0.5313445811937947,0.06809471,0.103268184,7.390611,368070
30,90,0.007031522,0.005199194,0.5355830950712893,0.07207996,0.097551696,3.6743855,422504
170,119,0.0070213354,0.003893733,0.5259630088047955,0.057876874,0.12131504,50.02586,597061
464,107,0.0070164674,0.0019801855,0.5110418631350199,0.04546077,0.15434115,67.64536,243890
218,68,0.0070162294,0.0046430826,0.5316696348486227,0.06693003,0.10482931,6.899481,307708
28,99,0.0070084156,0.003309369,0.5211874109634289,0.051081166,0.13720156,52.669243,493477
458,69,0.00700562,0.0015506744,0.5063263007429931,0.056029737,0.12503396,3.2808547,197983
93,97,0.0069991057,0.0051154494,0.5358176943699732,0.072221115,0.09691218,16.293638,428950
176,114,0.006990706,0.0041288137,0.5283844876199415,0.044847272,0.15587807,56.65413,272737
202,74,0.006988796,0.004035175,0.5295826671197847,0.05917918,0.11809552,34.73395,358994
294,72,0.0069794273,0.004869938,0.5372985018787514,0.06656037,0.1048586,33.042164,368862
337,71,0.006972913,0.0022057295,0.5146604391507821,0.06059491,0.11507424,5.2034836,324581
384,78,0.0069673853,0.005117953,0.540764611437746,0.06284548,0.110865325,32.094345,350034
130,114,0.0069648884,0.0044322014,0.5311776742371441,0.06453531,0.10792369,24.424135,492131
482,54,0.0069634626,0.0040915012,0.5282476859240345,0.0553578,0.12579009,35.1114,288236
164,132,0.0069598397,0.003571391,0.5243253320393088,0.064232655,0.1083536,17.113384,729507
38,61,0.006950188,0.0029358268,0.5198129873294347,0.047643736,0.14587831,70.99342,262656
343,51,0.006942037,-0.005981356,0.45380500040024546,0.034321226,0.20226659,10.12387,149908
386,65,0.006933215,0.0,0.487222306563433,0.033682276,0.20584165,27.850018,158088
265,60,0.006932738,-0.00015413761,0.48632054987346324,0.044277612,0.15657434,6.896167,200337
358,92,0.0069194064,0.0051960945,0.5397867173835521,0.07963554,0.086888425,19.207708,471112
426,58,0.006919167,0.005636692,0.5410518537578223,0.07418105,0.09327405,3.841112,303141
318,80,0.0069076247,0.0033041835,0.5219004485893612,0.06456407,0.106988676,7.7893486,417754
4,82,0.006898531,0.00079238415,0.5033653115184508,0.039352667,0.17530023,40.890038,269663
43,40,0.0068985303,0.0031087399,0.520563393685613,0.058481056,0.117961794,39.2665,210155
123,42,0.0068979124,0.0030804873,0.5179289385551815,0.04964834,0.1389354,22.059649,116153
121,103,0.006896583,0.0040984154,0.5259889216069847,0.06379479,0.108105734,4.207706,485630
117,118,0.006896265,0.0039252043,0.5270717869675008,0.057224,0.1205135,44.21648,518381
305,90,0.006893404,0.0037920475,0.5252690402904995,0.06385629,0.107951835,12.917505,484407
242,29,0.006893138,0.0010609627,0.5042100184785676,0.05649897,0.122004665,3.6500454,109857
288,142,0.00689156,0.0042527914,0.531339378283165,0.061050437,0.11288305,49.922096,751371
439,15,0.0068874815,0.004767835,0.5365266888626355,0.0837758,0.08221325,1.3912164,93110
102,110,0.0068785786,0.004098475,0.5275253099538108,0.066528365,0.103393175,12.062516,510076
238,82,0.0068778303,0.0047209263,0.5323845216471617,0.06613335,0.10399942,10.684916,391437
243,60,0.0068743895,0.0042169094,0.5313196554786852,0.077393346,0.08882404,2.129522,293857
431,94,0.0068728677,0.0045235157,0.531322105075227,0.0664037,0.103501275,13.122926,515307
104,127,0.006871419,0.005193591,0.5362420773769478,0.06467804,0.10624036,27.843306,621322
1,75,0.006868614,0.002830565,0.5179183305423161,0.05706665,0.12036126,10.647829,310520
58,107,0.006865988,0.003436327,0.5240372058971717,0.06271246,0.10948364,21.133615,486267
276,119,0.0068624825,0.005223751,0.5425446513505613,0.07215696,0.09510493,28.298267,431006
446,84,0.006859974,0.0034015179,0.5234960393919932,0.058395498,0.11747436,10.12204,429732
251,114,0.006852735,0.0047911406,0.5364885577047216,0.07967011,0.086013876,1.7406318,604162
365,112,0.0068526375,0.0048820972,0.5348385455873793,0.068311006,0.10031527,19.274101,585831
98,90,0.006852205,0.0047497153,0.5346137690595203,0.07695239,0.08904473,2.9747841,476140
236,75,0.0068519474,0.0037429333,0.5238685259861677,0.0660011,0.10381565,3.104098,355112
427,136,0.0068474733,0.0050001144,0.5383655526950356,0.07927601,0.0863751,9.070816,735686
400,76,0.0068414356,0.0038824081,0.530312523813959,0.053745266,0.12729374,31.154663,236206
407,122,0.0068336288,0.0060213804,0.5480520726820277,0.08627969,0.07920321,1.2333263,604386
430,81,0.0068276864,0.0047135353,0.536486975438628,0.06945091,0.09830953,53.26501,444967
355,50,0.0068248827,0.0044381022,0.530523620663688,0.067173064,0.10160148,20.642483,278866
10,31,0.0068191825,0.004893899,0.5341208426299726,0.069079205,0.09871542,3.9313018,134009
385,114,0.006811612,0.0034848452,0.5240406008504588,0.05640613,0.120760135,17.818247,379795
492,78,0.006808744,0.00185889,0.5121419390378259,0.05271279,0.12916683,19.879116,304976
475,76,0.00680157,0.0018441081,0.5088359038132984,0.05571383,0.12208046,4.4143796,344164
261,61,0.0067938324,0.0036959052,0.5245176328398152,0.06319217,0.10751067,4.440972,278004
317,87,0.006784107,0.0036369562,0.5236811675524872,0.059230756,0.1145369,11.394413,381379
82,70,0.0067825015,0.0036242008,0.5243039136359019,0.067178145,0.100962915,7.235107,285489
