episode,return,portfolio_value,num_positions,avg_critic_loss,avg_actor_loss,avg_entropy,buffer_size
270,0.05847480515488729,105669.66972246513,1,0.0030722659682699788,0.23935094674428303,1.088794485727946,100000
271,-0.030451475658024918,96934.24523814998,1,0.0028775519555589804,0.23625198006629944,1.0896861950556438,100000
272,0.014743096137026233,101359.53227809619,1,0.004186711763031781,0.2382519910732905,1.0895593563715618,100000
273,-0.013860963482019668,98224.57228345069,0,0.004252840161401158,0.23971460560957591,1.0888897816340128,100000
274,-0.020014327550558077,97875.28593224133,1,0.004138294095173478,0.23803148170312247,1.0946242491404214,100000
275,0.0615820859738651,106225.06981681654,1,0.003390103995722408,0.24221084813276927,1.092062226931254,100000
276,-0.027892303515440517,96812.26155597772,1,0.0036716178505836676,0.24040003220240275,1.0920344988505046,100000
277,0.03839215235084427,103632.03207654858,1,0.0034296634859250236,0.23828129470348358,1.0920292615890503,100000
278,0.00546900090171886,100307.67883857779,1,0.0037070771776294958,0.23982721368471782,1.09185794989268,100000
279,0.16830723435540168,116912.71551620407,1,0.003035385444915543,0.23671516875425974,1.0917900721232097,100000
280,-0.008734572759582556,99011.8335210271,1,0.0032690277866398295,0.24348529477914174,1.0923534711201985,100000
281,-0.01562786036370967,98295.07484844608,1,0.0021030174975749105,0.24875669181346893,1.0937674522399903,100000
282,0.10081534172523166,110366.20812317732,1,0.003280728622727717,0.24020845194657645,1.093238345781962,100000
283,0.04062559959795093,103532.18750670657,1,0.003297792087929944,0.23543216784795126,1.0893178621927897,100000
284,-0.013357145982516175,98640.38518234558,1,0.003163574505985404,0.23991107046604157,1.0880412340164185,100000
285,0.2206778478355657,121135.45135977922,1,0.0019046358822379262,0.23477778136730193,1.0850589672724407,100000
286,1.0875129749437693,236841.1700312635,1,0.0033314730254157135,0.2398036777973175,1.0855769634246826,100000
287,0.04726182113676159,104620.93632830819,1,0.0023912982840556653,0.23166860044002532,1.0876208782196044,100000
288,0.0017947559692134546,99776.24814078762,1,0.002849232880786682,0.23901040554046632,1.0854186455408732,100000
289,-0.07395368646494237,92581.15497694763,1,0.003048782531792919,0.24439974129199982,1.0917977809906005,100000
290,0.16491875809217776,117217.22250733635,1,0.0040980980712144325,0.23844702939192455,1.0922061602274578,100000
291,0.029686082511406236,102734.31412894747,1,0.004740427267582466,0.23816443880399069,1.0924161752065022,100000
292,0.018121815492847887,101692.4133298264,1,0.0025272324157413094,0.24238762656847637,1.0892921527226767,100000
293,-0.11329992142389267,88296.7770691216,1,0.0031255770940333606,0.23495038549105327,1.0901875575383504,100000
294,-0.14170076463975148,86578.12834957542,1,0.0030618457492285716,0.24367051521937053,1.0874488433202107,100000
295,-0.01529571337107268,98398.67945251559,1,0.002725655750449126,0.237865083416303,1.088456400235494,100000
296,-0.006725656621799192,99039.29836144709,1,0.002550410667511945,0.23931923707326253,1.0912505626678466,100000
297,0.028302817178840083,102724.98977137967,1,0.0021105370678318044,0.23932106693585714,1.0917596101760865,100000
298,0.13111542009522806,112861.74653829957,1,0.003994252804356317,0.2422447383403778,1.0888721545537312,100000
299,0.015729390978519213,101428.8741632702,1,0.002164911824123313,0.24345881442228953,1.0903058528900147,100000
300,-0.013187789978803544,98472.4660078694,1,0.00442061354406178,0.24390947818756104,1.093067725499471,100000
301,-0.06350299166609903,93666.51090960688,1,0.002218849551475917,0.23733767867088318,1.089247957865397,100000
302,-0.0024669170050410066,99690.66355709327,1,0.002578344906214625,0.24175132711728414,1.0932874441146851,100000
303,0.09772350596933935,106732.87282732339,1,0.0020875797752523797,0.24598730901877086,1.0929545005162558,100000
304,0.10669581261030332,111014.69393951225,1,0.002141611602079744,0.24119909604390463,1.0909039735794068,100000
305,-0.03952681710183982,95964.12219814697,1,0.0028963946116467316,0.23818063537279766,1.0856343666712442,100000
306,0.0789678897495987,107620.29540004962,1,0.002187019103439525,0.23624688883622488,1.0907595793406168,100000
307,0.007224844173749711,100572.59140192122,1,0.003654698662770291,0.23643798728783924,1.0926864703496297,100000
308,0.11071160434562559,110312.21954468092,1,0.0030187463096808644,0.24133390287558237,1.0925083001454672,100000
309,0.019663759406121376,101876.72129732996,1,0.0037745959367991113,0.24437083005905152,1.088660216331482,100000
310,0.11116830635649011,111160.96884782056,1,0.0022511439126295346,0.2405869573354721,1.086741582552592,100000
311,-0.010308087978172948,98795.6061079232,1,0.0023738813877571376,0.2439124494791031,1.0896952311197916,100000
312,0.051632639312937254,105168.94844972613,1,0.0018261370210287471,0.24391218622525532,1.0921029726664224,100000
313,-0.1308414654330968,87476.79632981375,1,0.0014245089657682305,0.2362940102815628,1.0907955725987752,100000
314,-0.014949876711339342,98276.48714907578,1,0.002833092771470547,0.2442309747139613,1.0906197547912597,100000
315,0.0020178944636309168,100142.80141913414,1,0.002716429465605567,0.23946214119593304,1.0910544713338217,100000
316,0.1895649022234268,118654.7438103721,1,0.002533120590184505,0.24044113755226135,1.0879957278569539,100000
317,0.032470638530763735,103124.8600948496,1,0.0017869649125107875,0.24490518669287364,1.090517481168111,100000
318,-0.15046490485412917,85222.54270172142,1,0.002192882545447598,0.2448688437541326,1.0885167201360066,100000
319,-0.06895382029588286,92896.91001725315,1,0.001610397044957305,0.23904335697491963,1.088470729192098,100000
320,0.2057277718241416,117012.54902217837,1,0.0011359214394663772,0.23704140384991965,1.0887555917104086,100000
321,0.10913438844841326,111387.4802846515,1,0.003725743970911329,0.24222365121046702,1.0875792662302652,100000
322,-0.01768738888061569,98112.32278786137,1,0.0021836638858076184,0.24209132889906565,1.0891526222229004,100000
323,0.1452532736239243,115072.44247548061,1,0.002101197217901548,0.2422300179799398,1.085541343688965,100000
324,0.011736878859593895,100936.51740971394,1,0.001916704650890703,0.24513619442780812,1.089842931429545,100000
325,0.06086545369293007,105711.44122585503,1,0.0014769144996535032,0.23953048785527548,1.0904234170913696,100000
326,0.08145583977345286,108226.23903760407,1,0.0018430953137188529,0.2352275808652242,1.0902886549631754,100000
327,0.0642733320478743,106078.5277249024,1,0.0016324938439841693,0.24654819071292877,1.0922513405481975,100000
328,-0.08434975285801002,91126.84880959828,1,0.0016607432315746942,0.24612241586049396,1.0938641866048178,100000
329,-0.13865545855346353,86688.66988717101,1,0.0011688056091467538,0.2461522122224172,1.090105406443278,100000
330,0.9922474237266746,239593.50087196243,1,0.0018387414650836338,0.2486947109301885,1.086904756228129,100000
331,-0.08042296043342037,91651.63338019245,1,0.0021289090140877913,0.2390492598215739,1.0884137074152629,100000
332,-0.08536072702526706,91594.9064788332,1,0.0030547429128394772,0.24246290425459543,1.0933082183202107,100000
333,-0.050832684437955356,94836.91545408659,1,0.0017592519657531132,0.2525277346372604,1.0927910089492798,100000
334,-0.6006681142769629,47027.81738776075,1,0.0032760448618015894,0.2455877770980199,1.0946690956751506,100000
335,0.002153870506701499,100158.21653045304,1,0.0022017110663000495,0.24543453951676686,1.0924803415934246,100000
336,0.06466744615959391,105602.03998200108,1,0.002135177658055909,0.24223613142967224,1.0901548385620117,100000
337,0.26143151040061896,127583.3846417866,1,0.002585787698626518,0.23787553409735362,1.090587576230367,100000
338,-0.006927515445564154,99066.99412072307,0,0.003858372726244852,0.24232898155848184,1.088125991821289,100000
339,0.010046648422818782,100915.79464498576,1,0.002595929849970465,0.24840410550435385,1.089706818262736,100000
340,-0.1058386022179896,89720.53768303167,1,0.0036221062327967957,0.24237916966279346,1.0892835060755413,100000
341,0.09317526581322044,109146.29419213076,1,0.0015470464946702122,0.24523112177848816,1.08805357615153,100000
342,-0.14578991956706489,86176.55615655862,1,0.0022259863986012836,0.24256550371646882,1.0919359604517618,100000
343,-0.09956770016515165,90345.32333965968,1,0.001923705868345375,0.24207423031330108,1.0897509256998699,100000
344,0.008563535654530913,100809.69083768489,1,0.0015840287087485194,0.2463931769132614,1.0913254419962566,100000
345,-0.06369926558486,93675.94634362671,1,0.0031638137258899707,0.2453395535548528,1.09019828637441,100000
346,0.008855601048877823,100537.60818940334,1,0.0022130800197677067,0.2407612333695094,1.0885222911834718,100000
347,-0.009238458493611735,98653.39979357593,1,0.002365236512074868,0.24582069516181945,1.0916285037994384,100000
348,-0.10252973562723171,89024.83607125186,1,0.003240901478178178,0.24380120933055877,1.0914643049240111,100000
349,0.004048711559875546,100335.8913008026,1,0.0014144302539837858,0.24163109461466473,1.0932957092920939,100000
350,-0.030431554195815953,96871.88246211565,1,0.002781433561661591,0.2479011207818985,1.0947954972585043,100000
351,-0.03059494254686881,96685.8450086907,1,0.003585396672133356,0.24667047758897145,1.0930081129074096,100000
352,0.031854625504684986,103070.16757430416,1,0.0017244389319481948,0.24552735984325408,1.0920207738876342,100000
353,0.18333181581568914,118655.10335355073,1,0.0020928414868346106,0.2423602233330409,1.0860270500183105,100000
354,-0.03561975192761043,96365.61587040355,1,0.0014365148585056887,0.2450969566901525,1.0900866985321045,100000
355,-0.007750760838530685,98974.665510469,1,0.0015950249488620707,0.2465045114358266,1.092278536160787,100000
356,-0.036036073589190594,95717.64295215438,1,0.0023238499222012856,0.2452024519443512,1.0908302942911783,100000
357,-0.1850502285661224,82734.10482664709,1,0.0020285277569200844,0.24625251094500225,1.089124615987142,100000
358,0.06095125439220135,105957.75320694289,1,0.0027823316030359518,0.2518455574909846,1.0896350463231406,100000
359,-0.1866429855085285,82487.18662780673,1,0.00153479590274704,0.24789038598537444,1.0901422182718912,100000
360,-0.10267397191527759,90052.37693996064,1,0.0024830979004036636,0.2471049388249715,1.0905175765355428,100000
361,-0.02195603026719475,97760.72084581104,1,0.0015729901439044624,0.24203107357025147,1.0888024012247721,100000
362,-0.022671195312315595,97618.02665393878,1,0.0022737946225485453,0.25156064132849376,1.0895016113917033,100000
363,-0.0419827386607472,95719.937439185,1,0.0018199469486717135,0.24534443815549214,1.0883072137832641,100000
364,-0.01151551581540259,98343.03998290331,1,0.002447182322309042,0.24592336614926655,1.087322759628296,100000
365,-0.04040441527301817,95303.55060787892,1,0.0023212120984680952,0.24541357358296711,1.0902960062026978,100000
366,0.009825781456497045,100416.63668062909,1,0.002052713290322572,0.24793701767921447,1.092297355333964,100000
367,0.035082282363395174,103381.36549811311,1,0.0015206340583972632,0.2531829535961151,1.0905761877695719,100000
368,-0.23304894982645366,78157.80299877221,1,0.0021344398167760423,0.24639068841934203,1.0909805377324422,100000
369,-0.35245512434796955,61682.82573670965,1,0.002064289969469731,0.2477932761112849,1.0888403018315633,100000
370,-0.02102387459927273,97753.40962911921,1,0.002919404515220473,0.2526519924402237,1.0873240073521933,100000
371,0.06595097681403879,106358.85084637748,0,0.00175684787100181,0.24454728563626607,1.09029807249705,100000
372,0.02500256446089848,102407.39677906968,1,0.002462749829282984,0.2529512415329615,1.0925133546193442,100000
373,-0.09808611276048466,90323.4687594361,1,0.0029314966717114053,0.25165978670120237,1.0893863995869955,100000
374,-0.17932035709909905,83018.68202956552,1,0.003052869955232988,0.2509217500686646,1.0913294076919555,100000
375,-0.03732280632778391,95314.97100763858,1,0.002065866661723703,0.2459378937880198,1.0881165822347005,100000
376,-0.025834747447147963,97329.34569369475,1,0.002418230620484489,0.24856734971205394,1.0839017152786254,100000
377,-0.05531889614606785,94405.19522837835,1,0.0017146152085236585,0.25203922887643176,1.0848711411158243,100000
378,-0.05296977338927033,94670.74834772918,1,0.0015975720937907074,0.2502102086941401,1.08941490650177,100000
379,0.0067177047843579455,100476.49489052925,0,0.0019844679938008387,0.25224969486395515,1.0884805123011272,100000
380,-0.02592366591114253,97244.08762923087,1,0.0022481519631886234,0.2505088080962499,1.0924594163894654,100000
381,0.10615286582700047,110691.7172086293,1,0.0029492636444047094,0.25002791384855905,1.0909714857737223,100000
382,-0.06261200640134512,93715.46903000397,1,0.0012915078851316745,0.24401214321454365,1.0904812892278035,100000
383,0.13249002861680267,113839.09077412818,1,0.00193291353158808,0.24619384904702504,1.0890573342641194,100000
384,0.040429405774860934,103895.94835742842,1,0.0014095698541495949,0.2529851814111074,1.089204986890157,100000
385,-0.02106736898529349,97868.4318875293,1,0.0022094347009745737,0.2516657849152883,1.0921082735061645,100000
386,-0.10665431997369496,89504.1247627548,1,0.0017126897485771526,0.2529645105202993,1.0889851888020834,100000
387,-0.07032464495009932,92915.54762769959,1,0.002410860547873502,0.2533246616522471,1.088682198524475,100000
388,-0.07368570432503446,92643.12462676557,1,0.0015768284443765878,0.24773174822330474,1.0926289002100626,100000
389,-0.08586880854284022,91638.80156595181,1,0.0026736270733332883,0.2539124031861623,1.0893904606501261,100000
390,-0.026491533365837545,97152.22517614989,1,0.0019321084740416457,0.24672140479087828,1.088740301132202,100000
391,-0.22512845256957603,79398.83201349214,1,0.002583412934715549,0.24754308462142943,1.0876354932785035,100000
392,-0.048338648756750535,95197.19027655004,1,0.004091190886295711,0.2540794958670934,1.087672734260559,100000
393,-0.03091125308475575,96850.65195817252,1,0.0018850463752945264,0.2515275756518046,1.0888740301132203,100000
394,0.009674402569114608,100839.55500865488,1,0.0028059358999598773,0.25464491645495096,1.0915051460266114,100000
395,-0.02819757482137591,96919.4286659529,1,0.0034309252398088573,0.25453855892022453,1.0891615867614746,100000
396,-0.01974439947099768,97937.84671601577,1,0.001862531948912268,0.25045686463514966,1.0901870250701904,100000
397,-0.3205254958091292,69287.41985477449,1,0.003589441303241377,0.25339013040065766,1.0888202031453451,100000
398,-0.11475235777639071,88867.12300631545,1,0.0029908991593401877,0.25350220104058585,1.0879905382792154,100000
399,-0.02718484206955918,97237.58591551453,1,0.002920449583325535,0.2523648371299108,1.0875800053278606,100000
400,0.4584382875967916,148847.4963833689,1,0.0020370909885969015,0.25403366684913636,1.0906332810719808,100000
401,0.013842161685942891,101268.45371875912,1,0.0015440895998229582,0.2541121145089467,1.0894777456919351,100000
402,-0.041593038393151364,95788.1043303128,1,0.0034358120523393155,0.2512297342220942,1.0891027530034383,100000
403,0.03328940935298938,103170.13265855021,1,0.002475003021148344,0.2540081103642782,1.0877940893173217,100000
404,-0.15287371474486225,85054.32734449145,1,0.001422386730943496,0.2541003425916036,1.0913032690684001,100000
405,0.04341935013081392,104265.77116897481,1,0.0022799721239910773,0.2530197580655416,1.090673271814982,100000
406,-0.050811555549773374,94772.73532645497,1,0.0028550776594784113,0.2530390779177348,1.0906460444132486,100000
407,-0.060339108835016024,93996.50151388775,1,0.0026784607694329073,0.24984297653039297,1.090654230117798,100000
408,-0.07806516886242247,92381.6053787077,1,0.0016096946162482103,0.25085264146327974,1.0899593432744343,100000
409,0.004119639685996738,100146.0841141904,1,0.0024213890545070173,0.2544281373421351,1.0907073577245077,100000
410,0.06721739836795149,106809.29415478863,1,0.0017247973708435893,0.25392418007055917,1.092939281463623,100000
411,-0.12122763777979076,88440.13700677134,1,0.0029014063669213406,0.25251891116301217,1.090834879875183,100000
412,-0.048048351921997426,94991.20172222855,1,0.0023459138348698614,0.261478062470754,1.0915488719940185,100000
413,0.018685532679034424,101790.6957532911,1,0.0025562403665389867,0.25555110176404316,1.09201180934906,100000
414,-0.06428319538281191,93683.51497325493,1,0.0028401200514053928,0.2568766325712204,1.090297484397888,100000
415,0.031795278900078945,102891.47051521353,1,0.0029540548159275202,0.2614425778388977,1.087105425198873,100000
416,-0.007902875798322648,98899.82773122969,1,0.002277260426975166,0.2518344750006994,1.0876986503601074,100000
417,0.15332908269500578,115814.11609339721,1,0.002387864171760157,0.2558723449707031,1.0875539938608805,100000
418,0.03469789790176177,103284.7926953568,1,0.002524679280274237,0.2523369918266932,1.0893223921457926,100000
419,0.05654388482976411,105209.43811474301,1,0.0036564132024068385,0.25976503392060596,1.0913851976394653,100000
420,-0.12095333486753865,88041.53403499708,1,0.0026436052459757773,0.2466496656338374,1.0895983695983886,100000
421,-0.06159347023716633,93693.61391704125,1,0.0035917118094706286,0.25026184717814126,1.081637438138326,100000
422,0.1852058527070565,115479.3505529463,1,0.003049750966602005,0.25744058191776276,1.0885747909545898,100000
423,-0.03875339574282596,95451.59876954221,1,0.0030602103448472916,0.24955098927021027,1.091421357790629,100000
424,-0.062076399403317814,93875.70075655289,1,0.0013671177808040132,0.2527750641107559,1.0889900048573813,100000
425,0.10434005349167245,106381.7552712048,1,0.0014033835808125634,0.25366179943084716,1.0860566695531209,100000
426,0.0006949921351761049,99673.13240951055,1,0.001632263329035292,0.2529865264892578,1.0889106194178264,100000
427,0.08024133046446186,108022.47112390632,1,0.0019415045137672375,0.2583507279555003,1.089459276199341,100000
428,-0.0759328869601228,92530.62686568305,1,0.0028369872627081348,0.25574291944503785,1.0911559343338013,100000
429,-0.060263256629630085,93821.91579898066,1,0.0016495332296472044,0.25643356442451476,1.0919426997502646,100000
430,0.048324663149502775,104405.59782780037,1,0.002047926278707261,0.25183448096116384,1.092042867342631,100000
431,0.06913816499821535,106820.4229284015,1,0.0020834929523213456,0.252258962392807,1.0882052898406982,100000
432,0.0183607863387177,101798.49381569358,1,0.0020082723203813657,0.2514198352893194,1.084650468826294,100000
433,0.061343317553930875,106162.40090424853,1,0.0011914403818082064,0.25064158737659453,1.0882728576660157,100000
434,0.31096885386901474,133654.78745221777,1,0.002199498996681844,0.25010094543298084,1.0899165153503418,100000
435,-0.027469265870247797,96712.54524263114,1,0.0033488573719902587,0.25437481502691905,1.0887819449106853,100000
436,0.12673664109319618,112700.97740601527,1,0.003122227528365329,0.26226035753885907,1.0900977373123169,100000
437,-0.08281176905702034,91935.93552859046,1,0.0023089964350219818,0.25256325006484986,1.089108928044637,100000
438,-0.12769561773175,87899.24565443382,1,0.0030162332094429683,0.25447237888971963,1.0856379985809326,100000
439,-0.06013578494438401,94064.17048504371,1,0.001996236688379819,0.2529397249221802,1.0870354334513346,100000
440,-0.017998973632508596,96637.84617304328,1,0.0022422056121286006,0.2596588134765625,1.0874894777933757,100000
441,-0.018563720361612655,97966.6618605183,1,0.0027806002316841235,0.25772446393966675,1.08917981783549,100000
442,-0.11922604710793484,88563.43109551759,1,0.0019482026487821712,0.2514245331287384,1.0882099310557047,100000
443,-0.11563731488852498,88672.22831037726,1,0.0025957732597210754,0.25675636331240337,1.0883059899012248,100000
444,-0.12599939262761528,87969.10592043401,1,0.0035438832943327724,0.25524777472019194,1.0911454916000367,100000
445,0.124001238788964,110909.6247508931,1,0.0019448353249269226,0.2543718993663788,1.0903875430425007,100000
446,0.008681991332425386,100799.71930775675,1,0.0024648014708266905,0.2495687594016393,1.0899110078811645,100000
447,-0.059008241538665095,93996.48665510051,1,0.0017860641547789177,0.26032187044620514,1.090821655591329,100000
448,0.1232839886798486,112575.24733039786,1,0.0028070004666612175,0.25849942564964296,1.090808351834615,100000
449,0.1140004838009773,111925.05577095704,1,0.0026015221141278745,0.2510863502820333,1.0889872392018636,100000
450,-0.17003202555146257,84132.49834597117,1,0.0020358875869230055,0.26090026696523033,1.0874605258305867,100000
451,-0.032362838435230724,96702.72797568918,1,0.003866477872361429,0.25447295208772025,1.089701779683431,100000
452,0.10038938291958444,109060.37596884723,1,0.0026468110387213527,0.2536974747975667,1.0908080816268921,100000
453,-0.05338391190191551,94393.05223861776,1,0.003659136890200898,0.2533067911863327,1.0917935609817504,100000
454,0.05308821087174742,105140.6421065105,1,0.0035506560370170822,0.25383351544539134,1.0931845982869466,100000
455,-0.0705535091080067,92983.77635181029,1,0.0019586634822189807,0.25136106411616005,1.0913337071736653,100000
456,0.021549064504635618,102132.81068059226,1,0.0013137591013219208,0.25102345943450927,1.0865832487742106,100000
457,0.024692622379241087,102471.93166261916,1,0.0017109239667964478,0.2562228153149287,1.0882422606150308,100000
458,-0.08425806433975394,89648.45668493476,1,0.0025480559474090115,0.25311729311943054,1.0887356837590536,100000
459,-0.0704893210575631,92694.71807911116,1,0.003458009413831557,0.2514381150404612,1.0895240863164266,100000
460,-0.003986917863061062,99527.12257103354,1,0.0025227456712552036,0.2572978317737579,1.0892078002293906,100000
461,0.05964852733765098,105949.00930126863,1,0.002502803221189727,0.249753608306249,1.091811712582906,100000
462,0.0346888758878782,103352.29764871455,1,0.0028676104673650117,0.257974241177241,1.091598399480184,100000
463,-0.017115044893259084,97468.25498191756,1,0.0014918247509437303,0.25215763847033185,1.0901167074839273,100000
464,0.0791486247140718,107776.37578931972,1,0.0025526470504701137,0.25560626685619353,1.0898678700129192,100000
465,-0.061227268518264016,93860.29744050789,1,0.0016242909371309603,0.2557581047217051,1.090880537033081,100000
466,0.05846895215323423,105768.79209596169,1,0.003238999389577657,0.25560105542341865,1.0899591445922852,100000
467,-0.08829516541859397,91266.45489190747,1,0.002742042202347269,0.25742726723353065,1.0920164505640666,100000
468,0.027765604789336474,102667.34255312094,1,0.002505711325405476,0.2583088199297587,1.0907143513361612,100000
469,-0.12264963131377382,88110.68183212032,1,0.0027307588956318797,0.253690559665362,1.087941837310791,100000
470,-0.05300833133653501,94709.24608968111,1,0.002383298383210786,0.253600025177002,1.089402429262797,100000
471,0.007115801193557781,100337.85958856152,1,0.004128298793996995,0.2593777447938919,1.0917633771896362,100000
472,0.033446743346098776,103294.91331978512,1,0.001875668017116065,0.25424063702424365,1.092461387316386,100000
473,-0.22496471331416426,79061.81861487302,1,0.0031091037885441135,0.25785199701786043,1.0924252589543662,100000
474,0.060509203005560355,105517.81495238486,1,0.0025386483292095365,0.2529779026905696,1.0907780011494954,100000
475,-0.004186875440670738,99484.26632826406,1,0.0029105843025414896,0.25429054697354636,1.0904101133346558,100000
476,0.1261323040004125,112904.69197244149,1,0.002027539533446543,0.2557657778263092,1.0906306584676106,100000
477,0.03521397897769574,103530.67513409094,1,0.0013313381796857962,0.2623919785022736,1.0916551987330119,100000
478,-0.07078713473544569,93013.03107236774,1,0.001736140833236277,0.2525376935799917,1.0889145930608113,100000
479,-0.060806268950929124,93566.69130984646,1,0.002463062284126257,0.25334170162677766,1.0897723197937013,100000
480,0.007149093291297112,100490.28335218014,1,0.0017686255877682319,0.25463462869326275,1.092831007639567,100000
481,0.05131194045060744,105024.58907636808,1,0.0030294879688881338,0.2513993293046951,1.0931391318639119,100000
482,-0.025819838590937956,96917.9910197354,1,0.002337323868414387,0.2582389354705811,1.089949409166972,100000
483,-0.09445503637065444,90300.56718222427,1,0.002667457942152396,0.2569920857747396,1.0900708198547364,100000
484,-0.16232003211810297,79284.41240571364,1,0.0030088308315801746,0.25253054896990457,1.0926987409591675,100000
485,-0.03814003708723098,95830.969240818,1,0.0015197234742421037,0.25413014690081276,1.0903104861577353,100000
486,0.03393393993500538,103313.89832836982,1,0.0017053340891531358,0.25496322512626646,1.0903236468633015,100000
487,0.059352229859064166,105323.90213917886,1,0.0029411485050028813,0.2572855134805044,1.0898587942123412,100000
488,0.037638477926733596,103590.88390661502,1,0.003704915705990667,0.24981650114059448,1.0893619298934936,100000
489,0.03507844017979997,103216.00008278809,1,0.0016487294643108422,0.25903121729691825,1.0874648571014405,100000
490,-0.019376223933154003,97786.56873419121,1,0.0015495008730795235,0.260750878850619,1.0895024538040161,100000
491,-0.0712284314420022,92980.96664951593,1,0.0018652114289579914,0.2514509151379267,1.089564315478007,100000
492,-0.02293339860350008,97725.7731066352,1,0.0018091480965570857,0.2568710217873255,1.0899819135665894,100000
493,0.11843408825113533,111855.83679072995,1,0.0021572996008520323,0.2481814593076706,1.0910232384999594,100000
494,-0.00025106168058304686,99653.85276578476,1,0.0012711576292834556,0.2559722562630971,1.0925107796986897,100000
495,-0.008358271323860359,99132.31774588014,1,0.002483027710695751,0.2529791404803594,1.09155117670695,100000
496,-0.053988517132175076,94468.16235381312,1,0.0020768128694423162,0.2548833727836609,1.089253830909729,100000
497,0.03311752809698747,103218.13498532832,1,0.0022203895903658124,0.253142766157786,1.0913053671518962,100000
498,0.04617765180932802,104048.14114308942,1,0.0014247268904000522,0.25876957376797993,1.0929056644439696,100000
499,0.09454859940339484,109576.06213289825,1,0.0012648429838009179,0.2562370498975118,1.0903425057729086,100000
500,0.015775956356103304,101550.18522391107,0,0.0021439881587866695,0.25047772328058876,1.0895451307296753,100000
501,0.01597821106956,100962.38835161191,1,0.0016199194573952506,0.2565734624862671,1.085431210199992,100000
502,-0.1292813281889993,87703.5051942803,1,0.002200891809964863,0.2564627001682917,1.0891262451807657,100000
503,0.007877538967759617,100560.0616728568,1,0.0018748840938011804,0.24896858235200245,1.0898024400075277,100000
504,-0.03379419172872426,96557.9310861794,1,0.0025782300198140245,0.2560252398252487,1.0908384799957276,100000
505,-0.06651052951537657,93083.74330795123,1,0.002175125177988472,0.252149565021197,1.091226585706075,100000
506,-0.11519031208897983,88671.20175983847,1,0.0022208014929977556,0.2473723530769348,1.090690024693807,100000
507,0.4948326851368566,156884.53224118764,1,0.0018245444613664101,0.25417178571224214,1.090409755706787,100000
508,-0.10704496080951685,89303.50093906539,1,0.0022710798715706916,0.25000321368376416,1.0902328888575237,100000
509,-0.05391312629553131,94644.38953569022,1,0.0015729612690241386,0.2519107868274053,1.0893683274586996,100000
510,-0.04335671479434129,95497.09032730022,1,0.001965817847910027,0.2523464232683182,1.090008290608724,100000
511,-0.0013752854781410098,98785.83212283006,1,0.0024350599444005637,0.25097487270832064,1.0881466309229533,100000
512,0.009027157484276587,100539.06056808517,1,0.003460056367718304,0.25681055585543316,1.0901623884836833,100000
513,0.030044763721877206,102887.90893644342,1,0.001242306811036542,0.25844668249289193,1.0920021454493205,100000
514,0.06156689859472524,106139.14107588895,1,0.0022391152180110414,0.25254081885019936,1.092249878247579,100000
515,-0.028900889300804367,96829.79807723456,1,0.0026700246176915242,0.25316863556702934,1.0904564698537191,100000
516,0.02277446650084596,102017.69053242281,1,0.0018213510144657146,0.24857695698738097,1.0898231347401937,100000
517,0.03259653048258999,103217.5618648529,1,0.002136929511713485,0.2510402629772822,1.0904712200164794,100000
518,-0.04036520208123868,95933.92150187136,1,0.0017502496882419412,0.2527254770199458,1.0933461666107178,100000
519,0.041177804616216965,104083.80633099734,1,0.0024265481527739516,0.2556621452172597,1.0926019350687664,100000
520,0.039141525976787155,103803.61388687955,1,0.0010770518837186196,0.25113461116949715,1.0917450745900472,100000
521,0.026961883817319277,102254.18205628802,1,0.001169438973496047,0.2519175082445145,1.090526247024536,100000
522,-0.05874460879257256,94050.7901923515,1,0.0021833424301197133,0.2485468089580536,1.090052596728007,100000
523,-0.2335197070249057,77989.39612520766,1,0.0013136917531179884,0.2493578463792801,1.0909700314203898,100000
524,0.028086745335585687,102292.86776383083,1,0.0019225998878634224,0.24911920924981434,1.0905500332514444,100000
525,-0.06516074486312663,93479.3235812049,1,0.0017002205325601,0.25742281675338746,1.0914312283198038,100000
526,-0.08382319400869544,91793.95935831472,1,0.0020570514170685783,0.2521332303682963,1.0911904414494833,100000
527,-0.1100869995250767,89324.14110081924,1,0.0013013710219335433,0.250271479288737,1.0897664944330852,100000
528,-0.0122870651968838,98191.15013236288,1,0.0017977448248226817,0.24903038541475933,1.0878947416941325,100000
529,-0.018911178585177484,97732.99233072878,1,0.002207381691550836,0.24466421107451122,1.0884320576985678,100000
530,0.025702415203061792,102519.36986557531,1,0.0011820102285128088,0.2519328554471334,1.0868196646372477,100000
531,-0.00822275756462039,99048.073130768,1,0.001185018581842693,0.2472042977809906,1.0897652467091878,100000
532,-0.007340269341886536,99191.2998533205,1,0.001846566282135124,0.24890570640563964,1.0920896053314209,100000
533,-0.03400947742978163,95933.12155597332,1,0.0011467214790172875,0.24633924861749013,1.0911802053451538,100000
534,-0.15400005548649615,85563.30349034011,1,0.0017099058449578783,0.25456614991029103,1.0901871919631958,100000
535,0.07229747667642243,107096.95772709331,1,0.0019041363664049034,0.24787795543670654,1.0907621383666992,100000
536,-0.028115689969599886,97151.90380222256,1,0.002625515634038796,0.25488786995410917,1.0905521074930826,100000
537,0.05088686921613768,105087.64059693506,1,0.0017414449888747186,0.2497276981671651,1.0917612552642821,100000
